0,0,4,24,200,15,1200,255024,-1.0000,0.6665
0,0,3,12,1,15,9600,1320,0.1029,0.1605
0,0,3,12,200,15,9600,1320,0.2372,0.2450
0,0,3,24,1,15,9600,12144,0.3408,0.1681
0,0,3,24,200,15,9600,12144,0.4701,0.3050
0,0,4,12,1,15,9600,11880,0.4649,0.3416
0,0,4,12,200,15,9600,11880,0.8557,0.5312
0,0,4,24,1,15,9600,255024,8.5100,0.3799
0,0,4,24,200,15,9600,255024,-1.0000,0.6530
0,0,3,12,1,60,1200,1320,0.1362,0.2245
0,0,3,12,200,60,1200,1320,4.0019,0.3586
0,0,3,24,1,60,1200,12144,0.4742,0.2216
0,0,3,24,200,60,1200,12144,25.9612,0.3765
0,0,4,12,1,60,1200,11880,0.5293,0.4207
0,0,4,12,200,60,1200,11880,33.3079,0.7604
0,0,4,24,1,60,1200,255024,9.6729,0.4403
0,0,4,24,200,60,1200,255024,-1.0000,0.8709
0,0,3,12,1,60,3600,1320,0.1074,0.2029
0,0,3,12,200,60,3600,1320,0.4557,0.3168
0,0,3,24,1,60,3600,12144,0.3150,0.2255
0,0,3,24,200,60,3600,12144,1.5422,0.3600
0,0,4,12,1,60,3600,11880,0.4592,0.4462
0,0,4,12,200,60,3600,11880,1.3852,0.6499
0,0,4,24,1,60,3600,255024,8.5312,0.4198
0,0,4,24,200,60,3600,255024,-1.0000,0.7400
0,0,3,12,1,60,9600,1320,0.0941,0.1889
0,0,3,12,200,60,9600,1320,0.2496,0.2945
0,0,3,24,1,60,9600,12144,0.3554,0.1819
0,0,3,24,200,60,9600,12144,0.6286,0.3390
0,0,4,12,1,60,9600,11880,0.4462,0.3534
0,0,4,12,200,60,9600,11880,0.8828,0.6582
0,0,4,24,1,60,9600,255024,8.6510,0.3920
0,0,4,24,200,60,9600,255024,-1.0000,0.6338
1,0,3,12,1,5,1200,1320,0.1238,0.6340
1,0,3,12,200,5,1200,1320,0.1991,39.7900
1,0,3,24,1,5,1200,12144,0.4461,0.8292
1,0,3,24,200,5,1200,12144,0.6957,57.8280
1,0,4,12,1,5,1200,11880,0.4693,1.4954
1,0,4,12,200,5,1200,11880,0.6604,285.9954
1,0,4,24,1,5,1200,255024,11.8288,1.7482
1,0,4,24,200,5,1200,255024,-1.0000,198.9194
1,0,3,12,1,5,3600,1320,0.1188,1.1727
1,0,3,12,200,5,3600,1320,0.2040,189.6957
1,0,3,24,1,5,3600,12144,0.3615,1.7924
1,0,3,24,200,5,3600,12144,0.4341,195.8711
1,0,4,12,1,5,3600,11880,0.4325,2.8630
1,0,4,12,200,5,3600,11880,0.5509,845.6030
1,0,4,24,1,5,3600,255024,12.5296,3.4410
1,0,4,24,200,5,3600,255024,-1.0000,920.9818
1,0,3,12,1,5,9600,1320,0.0985,2.5143
1,0,3,12,200,5,9600,1320,0.1555,509.1685
1,0,3,24,1,5,9600,12144,0.3907,3.1448
1,0,3,24,200,5,9600,12144,0.4652,498.9302
1,0,4,12,1,5,9600,11880,0.4828,5.9837
1,0,4,12,200,5,9600,11880,0.6833,2175.5740
1,0,4,24,1,5,9600,255024,14.0174,4.2163
1,0,4,24,200,5,9600,255024,-1.0000,1925.6408
1,0,3,12,1,15,1200,1320,0.1238,0.3775
1,0,3,12,200,15,1200,1320,0.4759,16.3038
1,0,3,24,1,15,1200,12144,0.3736,0.6111
1,0,3,24,200,15,1200,12144,2.8940,11.5928
1,0,4,12,1,15,1200,11880,0.4402,0.8036
1,0,4,12,200,15,1200,11880,1.2408,96.8852
1,0,4,24,1,15,1200,255024,8.0565,1.1605
1,0,4,24,200,15,1200,255024,-1.0000,72.7541
1,0,3,12,1,15,9600,1320,0.1051,1.2507
1,0,3,12,200,15,9600,1320,0.1720,142.4802
1,0,3,24,1,15,9600,12144,0.4243,1.0009
